state,postcode,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
QLD,4731,RESIDENTIAL,42,255.3,42,255.3,0,0,0,0,0
SA,5117,BUSINESS,42,1144.5,42,1144.5,0,0,0,0,0
SA,5252,BUSINESS,42,1008.9,40,985.1,3,23.8,58,0,0
SA,5371,BUSINESS,42,895.5,42,895.5,0,0,0,0,0
VIC,3051,BUSINESS,42,702.999,42,702.999,0,0,0,0,0
VIC,3278,RESIDENTIAL,42,263.2,42,255.2,2,8,11.5,0,0
VIC,3284,BUSINESS,42,990,42,970,2,20,19.2,0,0
VIC,3517,BUSINESS,42,655.57,42,650.57,1,5,6.9,0,0
VIC,3782,BUSINESS,42,817.8,40,708.6,2,109.2,237.4,0,0
VIC,3892,BUSINESS,42,314,31,222.4,11,91.4,102.4,0,0
VIC,3958,RESIDENTIAL,42,230.295,42,230.295,0,0,0,0,0
NSW,2120,BUSINESS,43,1065.4,42,1057.2,1,8.2,4.1,0,0
NSW,2289,BUSINESS,43,2766.1,43,2766.1,0,0,0,0,0
NSW,2487,BUSINESS,43,820.1,41,815.1,2,5,7,0,0
NSW,2765,(blank),43,405.1,43,405.1,0,0,0,0,0
QLD,4078,BUSINESS,43,2939.66,43,2934.66,1,5,6.3,0,0
QLD,4358,BUSINESS,43,631.5,43,631.5,0,0,0,0,0
QLD,4403,BUSINESS,43,574.7,43,574.7,0,0,0,0,0
QLD,4512,BUSINESS,43,1135.3,43,1120.3,1,15,25.6,0,0
QLD,4659,BUSINESS,43,880.6,43,874.9,1,5.8,9.6,0,0
SA,5073,BUSINESS,43,705.95,42,700.95,1,5,14,0,0
VIC,3039,BUSINESS,43,899.38,43,899.38,0,0,0,0,0
VIC,3104,BUSINESS,43,713.2,43,708.2,1,5,9.6,0,0
VIC,3138,BUSINESS,43,792.975,43,792.975,0,0,0,0,0
VIC,3264,BUSINESS,43,969.4,43,969.4,0,0,0,0,0
VIC,3525,BUSINESS,43,1082.56,43,1082.56,0,0,0,0,0
VIC,3910,BUSINESS,43,1330.5,43,1330.5,0,0,0,0,0
VIC,3925,BUSINESS,43,5889.09,39,875.99,3,5010,13527,1,3.1
NSW,2128,RESIDENTIAL,44,255.8,44,239.8,2,16,25,0,0
NSW,2217,BUSINESS,44,855.9,44,834.9,1,21,7.4,0,0
NSW,2228,BUSINESS,44,906.2,44,906.2,0,0,0,0,0
NSW,2260,BUSINESS,44,899.4,44,889.3,1,10,9.8,0,0
NSW,2388,BUSINESS,44,393.9,44,393.9,0,0,0,0,0
NSW,2429,BUSINESS,44,419.8,44,412.8,1,7,5,0,0
NSW,2448,BUSINESS,44,1008.2,44,1008.2,0,0,0,0,0
NSW,2452,BUSINESS,44,625.4,43,620.4,1,5,78,0,0
NSW,2485,BUSINESS,44,607.1,44,607.1,0,0,0,0,0
NSW,2576,BUSINESS,44,567.8,44,567.8,0,0,0,0,0
QLD,4061,BUSINESS,44,1024.6,44,1024.6,0,0,0,0,0
QLD,4174,BUSINESS,44,2673.3,44,2673.3,0,0,0,0,0
QLD,4421,BUSINESS,44,661,44,646,2,15,26,0,0
QLD,4500,(blank),44,523.6,44,523.6,0,0,0,0,0
QLD,4606,BUSINESS,44,676.1,44,676.1,0,0,0,0,0
QLD,4722,BUSINESS,44,591.3,44,561.3,1,30,25,0,0
QLD,4726,RESIDENTIAL,44,334.1,44,265.1,1,69,69,0,0
SA,5115,BUSINESS,44,949.9,44,949.9,0,0,0,0,0
SA,5419,RESIDENTIAL,44,259.8,42,229.8,6,30,63.5,0,0
SA,5640,BUSINESS,44,411.3,44,411.3,0,0,0,0,0
SA,5671,RESIDENTIAL,44,266,43,251,2,15,24.1,0,0
TAS,7190,BUSINESS,44,647.76,43,642.76,1,5,13.5,0,0
TAS,7209,RESIDENTIAL,44,227.6,43,207.6,2,20,42,0,0
VIC,3109,BUSINESS,44,694.3,44,673.3,3,21,35,0,0
VIC,3387,RESIDENTIAL,44,201.3,44,201.3,0,0,0,0,0
VIC,3509,RESIDENTIAL,44,219.4,44,219.4,0,0,0,0,0
VIC,3518,BUSINESS,44,516.9,44,506.9,2,10,28,0,0
ACT,2615,BUSINESS,45,1521.7,43,1199.1,2,22.6,32.7,1,300
ACT,2912,BUSINESS,45,3094.1,42,2879.4,2,19.7,94,1,195
NSW,2031,BUSINESS,45,847.7,45,847.7,0,0,0,0,0
NSW,2116,BUSINESS,45,651,44,621.1,0,0,0,1,29.9
NSW,2162,BUSINESS,45,1228,45,1228,0,0,0,0,0
NSW,2163,BUSINESS,45,1869.36,45,1869.36,0,0,0,0,0
NSW,2317,BUSINESS,45,1905.1,35,905.1,10,1000,2250,0,0
NSW,2355,RESIDENTIAL,45,205.2,45,195.2,2,10,19,0,0
NSW,2590,BUSINESS,45,598.2,45,598.2,0,0,0,0,0
NSW,2713,BUSINESS,45,703.2,45,703.2,0,0,0,0,0
NSW,2876,RESIDENTIAL,45,219,45,219,0,0,0,0,0
QLD,4630,BUSINESS,45,663.5,45,651.4,1,12,12,0,0
QLD,4718,BUSINESS,45,823.4,45,798.8,2,24.6,30,0,0
QLD,4852,BUSINESS,45,826,45,826,0,0,0,0,0
SA,5202,BUSINESS,45,1881.3,44,1391.3,1,490,550,0,0
SA,5302,BUSINESS,45,362.8,45,362.8,0,0,0,0,0
TAS,7010,BUSINESS,45,1428,45,1428,0,0,0,0,0
VIC,3052,BUSINESS,45,16110.47,43,1410.47,0,0,0,2,14700
VIC,3187,BUSINESS,45,1074,45,1074,0,0,0,0,0
VIC,3225,BUSINESS,45,793.8,44,773.8,3,20,29.4,0,0
VIC,3563,BUSINESS,45,435.955,45,435.955,0,0,0,0,0
NSW,2292,BUSINESS,46,842.62,46,842.62,0,0,0,0,0
NSW,2753,BUSINESS,46,653.9,46,653.9,0,0,0,0,0
QLD,4553,BUSINESS,46,609.7,46,592.1,2,17.6,22.6,0,0
QLD,4725,BUSINESS,46,703.2,46,703.2,0,0,0,0,0
SA,5046,BUSINESS,46,1452.167,46,1452.167,0,0,0,0,0
SA,5085,(blank),46,380,44,285,11,95,133.2,0,0
SA,5242,BUSINESS,46,1070.5,45,1015.5,3,55,105.9,0,0
SA,5472,RESIDENTIAL,46,305.7,44,251.9,6,53.8,80.4,0,0
TAS,7177,RESIDENTIAL,46,264.7,46,264.7,0,0,0,0,0
VIC,3032,BUSINESS,46,1538.86,42,1148.86,3,20,37.6,1,370
VIC,3188,BUSINESS,46,537.6,45,532.6,1,5,7,0,0
VIC,3230,BUSINESS,46,774.4,44,689.4,2,85,168.6,0,0
VIC,3238,RESIDENTIAL,46,227.1,45,214.1,3,13,27.4,0,0
VIC,3269,BUSINESS,46,3673.485,46,3534.485,15,139,265.8,0,0
VIC,3833,RESIDENTIAL,46,225.27,45,211.97,2,13.3,22.3,0,0
VIC,3937,BUSINESS,46,803.7,45,732.2,6,71.5,91.3,0,0
VIC,3976,BUSINESS,46,603.965,45,603.865,1,0.1,2.9,0,0
ACT,2603,BUSINESS,47,3128.3,43,1668.2,2,10.1,24.3,3,1450
ACT,2620,RESIDENTIAL,47,326.8,47,326.8,0,0,0,0,0
NSW,2483,BUSINESS,47,502,47,502,0,0,0,0,0
NSW,2529,BUSINESS,47,685.9,47,685.9,0,0,0,0,0
QLD,4103,BUSINESS,47,1046.7,46,1036.7,2,10,19.6,0,0
QLD,4307,BUSINESS,47,736.4,47,736.4,0,0,0,0,0
QLD,4503,(blank),47,338.1,46,323.1,2,15,25,0,0
QLD,4612,RESIDENTIAL,47,208.4,47,208.4,0,0,0,0,0
QLD,4694,RESIDENTIAL,47,290.3,47,275.7,2,14.6,30,0,0
QLD,4757,RESIDENTIAL,47,377.7,46,331.9,6,45.8,46,0,0
QLD,4819,BUSINESS,47,442.8,47,442.8,0,0,0,0,0
SA,5266,BUSINESS,47,464.1,46,439.1,4,25,49.9,0,0
SA,5357,BUSINESS,47,2806.22,44,2221.62,4,584.6,2330,0,0
SA,5482,BUSINESS,47,402.2,46,392.2,1,10,20.2,0,0
SA,5652,BUSINESS,47,688.7,47,684.1,1,4.6,9.8,0,0
TAS,7331,RESIDENTIAL,47,272.2,46,267.2,1,5,10.1,0,0
VIC,3031,BUSINESS,47,1283.23,47,1283.23,0,0,0,0,0
VIC,3277,BUSINESS,47,1083.3,47,1033.4,5,50,112,0,0
VIC,3363,BUSINESS,47,924.2,46,918.2,1,6,10.2,0,0
VIC,3573,RESIDENTIAL,47,259.76,46,253.76,1,6,10.1,0,0
ACT,2606,BUSINESS,48,1232,45,1185.3,3,46.7,228,0,0
NSW,2044,BUSINESS,48,2271.76,48,2257.96,1,13.8,6,0,0
NSW,2142,BUSINESS,48,1896.6,48,1896.6,0,0,0,0,0
NSW,2155,BUSINESS,48,1668.7,48,1668.7,0,0,0,0,0
NSW,2214,BUSINESS,48,1297.6,48,1287.6,1,10,28,0,0
NSW,2282,BUSINESS,48,1196.9,48,1196.9,0,0,0,0,0
NSW,2299,BUSINESS,48,945.4,48,935.4,1,10,13.3,0,0
NSW,2570,BUSINESS,48,1135.2,48,1135.2,0,0,0,0,0
NSW,2671,BUSINESS,48,892.9,48,892.9,0,0,0,0,0
NSW,2747,BUSINESS,48,473.3,48,473.3,0,0,0,0,0
NSW,2797,RESIDENTIAL,48,227.4,48,227.4,0,0,0,0,0
QLD,4010,BUSINESS,48,1166.9,48,1166.9,0,0,0,0,0
QLD,4344,BUSINESS,48,723.5,47,687.7,4,35.8,44.8,0,0
QLD,4497,RESIDENTIAL,48,278.2,48,278.2,0,0,0,0,0
QLD,4744,BUSINESS,48,1446.8,48,1446.8,0,0,0,0,0
TAS,7216,BUSINESS,48,27237.6,48,27237.6,0,0,0,0,0
VIC,3163,BUSINESS,48,1027.7,48,1007.7,3,20,42,0,0
VIC,3581,RESIDENTIAL,48,245.299,48,245.299,0,0,0,0,0
VIC,3930,BUSINESS,48,652.9,44,582.9,4,40,89.4,1,30
NSW,2010,BUSINESS,49,827.09,49,813.09,1,14,5,0,0
NSW,2018,BUSINESS,49,712.3,49,712.3,0,0,0,0,0
NSW,2140,BUSINESS,49,4649.34,49,4549.34,2,100,70,0,0
NSW,2153,BUSINESS,49,899.7,49,899.7,0,0,0,0,0
NSW,2280,BUSINESS,49,882.6,49,882.6,0,0,0,0,0
QLD,4115,BUSINESS,49,1592.6,49,1592.6,0,0,0,0,0
QLD,4406,BUSINESS,49,708.4,48,698.4,0,0,0,1,10
QLD,4739,RESIDENTIAL,49,328.4,49,312.8,2,15.6,23.4,0,0
QLD,4754,BUSINESS,49,945.49,49,945.49,0,0,0,0,0
QLD,4882,BUSINESS,49,1379.2,49,1379.2,0,0,0,0,0
TAS,7008,BUSINESS,49,1285.38,46,1225.18,3,57,42,1,3
VIC,3239,RESIDENTIAL,49,233.17,48,233.17,0,0,0,1,0
VIC,3407,RESIDENTIAL,49,237.6,49,232.6,1,5,9.6,0,0
VIC,3480,BUSINESS,49,747.18,49,747.18,0,0,0,0,0
VIC,3610,BUSINESS,49,669.16,49,669.16,0,0,0,0,0
VIC,3832,RESIDENTIAL,49,282.12,49,282.12,0,0,0,0,0
VIC,3862,BUSINESS,49,695.75,47,669.35,2,26.4,26.4,0,0
VIC,3941,BUSINESS,49,491.7,49,491.7,0,0,0,0,0
NSW,2631,RESIDENTIAL,50,188.9,50,183.9,1,5,13,0,0
NSW,2803,RESIDENTIAL,50,254.4,50,254.4,0,0,0,0,0
QLD,4021,BUSINESS,50,940.8,50,904.8,1,36,36,0,0
QLD,4179,BUSINESS,50,1769.6,50,1764.6,1,5,10.2,0,0
QLD,4353,RESIDENTIAL,50,264.1,50,264.1,0,0,0,0,0
QLD,4885,BUSINESS,50,815.9,50,815.9,0,0,0,0,0
SA,5075,BUSINESS,50,1282.09,47,1207.09,3,75,169.8,0,0
SA,5272,BUSINESS,50,535.5,50,516.7,2,18.8,43.3,0,0
SA,5602,BUSINESS,50,537,50,492,2,45,24.9,0,0
VIC,3003,BUSINESS,50,1200.465,50,1200.465,0,0,0,0,0
VIC,3123,BUSINESS,50,994.12,50,989.12,1,5,14,0,0
VIC,3144,BUSINESS,50,972.5,49,873.5,1,99,99,0,0
VIC,3146,BUSINESS,50,707.9,49,707.9,1,0,0,0,0
VIC,3233,BUSINESS,50,793.9,50,788.9,1,5,7,0,0
VIC,3571,RESIDENTIAL,50,299.5,50,299.5,0,0,0,0,0
VIC,3641,BUSINESS,50,826.1,50,826.1,0,0,0,0,0
VIC,3714,BUSINESS,50,817.955,49,811.555,0,0,0,1,6.4
VIC,3847,BUSINESS,50,651.095,49,583.895,1,67.2,28,0,0
ACT,2602,BUSINESS,51,1699.9,51,1682.4,2,17.5,47,0,0
NSW,2588,RESIDENTIAL,51,315.4,51,302.4,1,13,13,0,0
NSW,2735,RESIDENTIAL,51,376,51,376,0,0,0,0,0
QLD,4060,BUSINESS,51,1416.5,51,1411.5,1,5,6.5,0,0
QLD,4677,BUSINESS,51,675.4,48,640.8,5,34.6,70.4,0,0
QLD,4808,BUSINESS,51,1186.1,51,1186.1,0,0,0,0,0
QLD,4865,BUSINESS,51,1851.3,51,1826.7,1,24.6,24.6,0,0
SA,5502,BUSINESS,51,1940.7,46,787.1,2,9.6,19.8,5,1144
SA,5641,BUSINESS,51,919.6,49,899.6,3,20,48.2,0,0
VIC,3147,BUSINESS,51,804.9,50,801.9,1,3,2.9,0,0
VIC,3190,BUSINESS,51,799.1,51,779.1,1,20,38.4,0,0
VIC,3249,BUSINESS,51,619.55,51,579.55,4,40,64,0,0
VIC,3279,RESIDENTIAL,51,294.73,51,286.73,2,8,19,0,0
VIC,3469,RESIDENTIAL,51,278.95,50,275.95,1,3,5,0,0
VIC,3871,BUSINESS,51,502.97,51,502.97,0,0,0,0,0
VIC,3896,RESIDENTIAL,51,208.17,51,208.17,0,0,0,0,0
VIC,3957,RESIDENTIAL,51,251.055,50,239.555,1,11.5,11.5,0,0
NSW,2575,BUSINESS,52,754.5,52,754.5,0,0,0,0,0
NSW,2668,RESIDENTIAL,52,212.7,52,212.7,0,0,0,0,0
QLD,4388,RESIDENTIAL,52,249.7,52,249.7,0,0,0,0,0
QLD,4468,RESIDENTIAL,52,293.4,52,293.4,0,0,0,0,0
SA,5342,BUSINESS,52,2289.95,52,2289.95,0,0,0,0,0
SA,5374,BUSINESS,52,481.4,51,471.8,2,9.6,36.7,0,0
TAS,7292,RESIDENTIAL,52,377.4,49,342.9,5,34.4,552.3,0,0
TAS,7325,BUSINESS,52,1051.1,52,1051.1,0,0,0,0,0
VIC,3013,BUSINESS,52,16852.51,51,16842.51,1,10,13,0,0
VIC,3108,BUSINESS,52,1167.9,52,1167.9,0,0,0,0,0
VIC,3127,BUSINESS,52,718.22,52,693.22,4,25,43.5,0,0
VIC,3129,BUSINESS,52,680.1,51,680.1,1,0,0,0,0
VIC,3193,BUSINESS,52,632.6,51,623,3,9.6,22.9,0,0
VIC,3412,RESIDENTIAL,52,216.2,52,216.2,0,0,0,0,0
VIC,3468,RESIDENTIAL,52,213.7,52,213.7,0,0,0,0,0
VIC,3562,RESIDENTIAL,52,370.9,51,357.9,2,13,13.7,0,0
VIC,3608,BUSINESS,52,755.41,52,755.41,0,0,0,0,0
NSW,2405,RESIDENTIAL,53,256.2,53,251.2,1,5,6,0,0
NSW,2409,RESIDENTIAL,53,267,53,265,1,2,10,0,0
NSW,2623,RESIDENTIAL,53,238,53,238,0,0,0,0,0
QLD,4160,BUSINESS,53,1024.7,53,1015.1,2,9.6,29.2,0,0
QLD,4342,BUSINESS,53,888,53,888,0,0,0,0,0
SA,5083,BUSINESS,53,828.5,52,823.5,1,5,14,0,0
SA,5340,BUSINESS,53,3506.4,53,3491.4,1,15,19.2,0,0
SA,5431,BUSINESS,53,728.8,53,723.8,1,5,14,0,0
SA,5522,BUSINESS,53,580.5,52,566.3,2,14.2,30.6,0,0
TAS,7170,BUSINESS,53,1746.2,52,1731.2,2,15,22.2,0,0
VIC,3167,BUSINESS,53,1381,53,1381,0,0,0,0,0
VIC,3275,RESIDENTIAL,53,317.4,53,312.4,1,5,9.6,0,0
VIC,3996,BUSINESS,53,901.73,52,888.73,1,13,13,0,0
ACT,2618,RESIDENTIAL,54,453,51,400.2,9,52.8,125.4,0,0
NSW,2566,BUSINESS,54,1390.3,54,1390.3,0,0,0,0,0
QLD,4068,BUSINESS,54,2349.5,54,2349.5,0,0,0,0,0
QLD,4374,RESIDENTIAL,54,309.7,54,282.6,4,27.1,39.6,0,0
SA,5165,BUSINESS,54,1067.76,54,1052.76,1,15,14.4,0,0
SA,5168,BUSINESS,54,2485.6,53,2485.6,0,0,0,1,0
VIC,3027,BUSINESS,54,397.275,54,397.275,0,0,0,0,0
VIC,3141,BUSINESS,54,738.07,54,732.07,1,6,11,0,0
VIC,3351,BUSINESS,54,474.76,53,410.1,5,58,125.5,1,6.66
VIC,3673,BUSINESS,54,368.52,54,368.52,0,0,0,0,0
VIC,3775,BUSINESS,54,1186.91,50,1022.91,3,156,144,1,8
VIC,3795,BUSINESS,54,906.545,50,874.545,3,30,30,1,2
VIC,3887,RESIDENTIAL,54,304.64,51,286.04,3,18.6,27.6,0,0
NSW,2040,BUSINESS,55,1502.1,55,1502.1,0,0,0,0,0
NSW,2397,RESIDENTIAL,55,271.2,55,271.2,0,0,0,0,0
NSW,2582,BUSINESS,55,1131.7,55,1131.7,0,0,0,0,0
QLD,4164,BUSINESS,55,1686.8,55,1686.8,0,0,0,0,0
QLD,4312,BUSINESS,55,832,55,827,1,5,6.5,0,0
QLD,4411,RESIDENTIAL,55,346.7,55,302.5,1,44.2,11,0,0
SA,5631,BUSINESS,55,836.3,55,836.3,0,0,0,0,0
TAS,7140,BUSINESS,55,1337.68,53,1196.98,5,137,98.7,1,3.6
TAS,7468,RESIDENTIAL,55,355.3,53,302.6,11,52.6,71.3,0,0
VIC,3067,BUSINESS,55,21833.76,55,21828.76,1,5,5.4,0,0
VIC,3334,RESIDENTIAL,55,270.2,54,250.2,3,20,38.2,0,0
VIC,3723,BUSINESS,55,14570.37,52,560.37,3,14010,11227,0,0
VIC,3946,RESIDENTIAL,55,272.3,53,263.5,2,8.8,8.8,0,0
VIC,3965,RESIDENTIAL,55,244.96,55,244.96,0,0,0,0,0
NSW,2027,RESIDENTIAL,56,375.88,55,330.88,6,45,80.5,0,0
NSW,2196,BUSINESS,56,849,56,849,0,0,0,0,0
NSW,2539,BUSINESS,56,589.04,56,589.04,0,0,0,0,0
NSW,2807,RESIDENTIAL,56,229.4,56,229.4,0,0,0,0,0
QLD,4020,(blank),56,426.1,56,426.1,0,0,0,0,0
QLD,4066,BUSINESS,56,2471.99,55,2462,1,5,13.5,1,4.99
QLD,4275,BUSINESS,56,953.599,55,917.999,3,35.6,39.6,0,0
SA,5115,(blank),56,417.7,54,367.7,6,50,74.9,0,0
SA,5654,RESIDENTIAL,56,316.06,56,286.06,5,30,88.4,0,0
VIC,3029,(blank),56,753.2,56,748.2,1,5,14,0,0
VIC,3065,BUSINESS,56,7325.1,54,1070.1,0,0,0,2,6255
VIC,3084,BUSINESS,56,1023.645,56,1023.645,0,0,0,0,0
VIC,3179,BUSINESS,56,3769.7,55,3747,2,22.7,25,0,0
VIC,3494,RESIDENTIAL,56,436.86,56,416.86,1,20,35,0,0
VIC,3540,RESIDENTIAL,56,266.16,55,242.86,4,23.3,42.5,0,0
VIC,3567,BUSINESS,56,984.32,56,939.32,1,45,29.4,0,0
VIC,3701,BUSINESS,56,823.54,55,817.04,1,6.5,6.5,0,0
VIC,3934,BUSINESS,56,828.45,54,810.5,2,5,9.8,1,12.95
NSW,2050,BUSINESS,57,533,57,533,0,0,0,0,0
NSW,2165,BUSINESS,57,1375.88,57,1375.88,0,0,0,0,0
NSW,2737,RESIDENTIAL,57,483,57,483,0,0,0,0,0
NSW,2757,RESIDENTIAL,57,455.1,57,455.1,0,0,0,0,0
QLD,4505,(blank),57,458.5,57,448.5,1,10,11.6,0,0
SA,5081,BUSINESS,57,856.18,57,846.18,1,10,8.2,0,0
SA,5111,BUSINESS,57,4215.8,56,4155.8,1,60,132.5,1,0
SA,5152,BUSINESS,57,888.82,55,853.82,3,35,52.2,0,0
SA,5264,BUSINESS,57,724,57,714.4,2,9.6,35.6,0,0
SA,5417,BUSINESS,57,654.1,56,609.7,4,44.4,66.5,0,0
SA,5732,RESIDENTIAL,57,257.1,57,257.1,0,0,0,0,0
TAS,7178,RESIDENTIAL,57,321.2,57,301.5,2,19.2,26.8,1,0.5
VIC,3057,BUSINESS,57,15653.37,57,15653.37,0,0,0,0,0
VIC,3236,RESIDENTIAL,57,253.73,56,238.13,3,15.6,29.4,0,0
VIC,3254,RESIDENTIAL,57,273.1,57,273.1,0,0,0,0,0
VIC,3460,BUSINESS,57,1009.96,57,1009.96,0,0,0,0,0
VIC,3770,BUSINESS,57,1557.775,54,1471.775,3,86,89.6,0,0
NSW,2099,BUSINESS,58,1473.7,57,1073.7,0,0,0,1,400
NSW,2251,BUSINESS,58,1034.7,58,1019.7,2,15,21.4,0,0
NSW,2537,BUSINESS,58,651.7,58,651.7,0,0,0,0,0
NSW,2629,RESIDENTIAL,58,295.4,58,291.4,1,4,11,0,0
NSW,2731,BUSINESS,58,992.2,58,974.2,1,18,30,0,0
QLD,4120,BUSINESS,58,1464.7,58,1449.9,2,14.8,22.6,0,0
QLD,4492,RESIDENTIAL,58,445.4,58,445.4,0,0,0,0,0
QLD,4873,BUSINESS,58,1685.6,58,1615.8,2,69.8,70.4,0,0
SA,5016,BUSINESS,58,1000.4,58,1000.4,0,0,0,0,0
SA,5203,BUSINESS,58,844.3,58,834.3,1,10,22.1,0,0
SA,5212,BUSINESS,58,895.857,56,876.257,3,19.6,43.8,0,0
SA,5605,BUSINESS,58,551.6,58,547,1,4.6,10,0,0
VIC,3015,BUSINESS,58,1433.485,58,1403.485,1,30,30,0,0
VIC,3116,BUSINESS,58,1645.505,56,1616.505,2,29,43.7,0,0
VIC,3475,RESIDENTIAL,58,272.9,58,262.9,2,10,20.6,0,0
VIC,3634,BUSINESS,58,1023.6,58,1023.6,0,0,0,0,0
VIC,3824,BUSINESS,58,1493.12,58,1493.12,0,0,0,0,0
VIC,3835,RESIDENTIAL,58,316.07,55,297.87,3,18.2,27.2,0,0
QLD,4404,RESIDENTIAL,59,450.9,59,450.9,0,0,0,0,0
QLD,4416,RESIDENTIAL,59,452.6,58,447.6,1,5,14,0,0
SA,5235,BUSINESS,59,611.733,59,611.733,0,0,0,0,0
VIC,3019,BUSINESS,59,2480.48,59,2480.48,0,0,0,0,0
VIC,3082,BUSINESS,59,11428.735,56,1422.135,3,10006.6,27100,0,0
VIC,3145,BUSINESS,59,3075.8,58,3075.5,1,0.3,1.2,0,0
VIC,3314,RESIDENTIAL,59,310.7,59,300.7,1,10,14.2,0,0
VIC,3478,BUSINESS,59,1427.04,59,1422.04,1,5,10.2,0,0
VIC,3546,RESIDENTIAL,59,290.66,59,290.66,0,0,0,0,0
VIC,3705,RESIDENTIAL,59,309.8,59,309.8,0,0,0,0,0
VIC,3712,RESIDENTIAL,59,323.41,59,323.41,0,0,0,0,0
VIC,3950,BUSINESS,59,1362.99,59,1362.99,0,0,0,0,0
VIC,3984,BUSINESS,59,743.505,57,716.505,2,27,26.5,0,0
NSW,2141,BUSINESS,60,3006,59,2971.1,2,35,33,0,0
NSW,2283,BUSINESS,60,1416.1,59,1411.1,1,5,13.5,0,0
NSW,2284,BUSINESS,60,1504.3,58,1289.3,3,215,510,0,0
NSW,2300,BUSINESS,60,1188.2,59,1183.2,1,5,14,0,0
NSW,2794,BUSINESS,60,930.2,60,930.2,0,0,0,0,0
QLD,4007,BUSINESS,60,1970.14,60,1970.14,0,0,0,0,0
QLD,4030,BUSINESS,60,1374.5,60,1308.1,3,66.4,138.4,0,0
QLD,4035,BUSINESS,60,2301.2,60,2291.2,1,10,1,0,0
QLD,4309,BUSINESS,60,943,60,903,1,40,14.2,0,0
QLD,4415,BUSINESS,60,1281.3,60,1276.3,1,5,10,0,0
SA,5161,BUSINESS,60,1087.12,59,1082.12,1,5,14,0,0
SA,5523,BUSINESS,60,609.1,58,574.5,4,34.6,48.9,0,0
TAS,7055,RESIDENTIAL,60,292.9,58,268.8,2,10.4,16.7,1,13.7
TAS,7259,RESIDENTIAL,60,317.9,58,295.2,3,22.6,29.2,0,0
VIC,3006,BUSINESS,60,8081.599,58,1361.599,0,0,0,2,6720
VIC,3135,BUSINESS,60,1596.455,60,1596.455,0,0,0,0,0
VIC,3186,BUSINESS,60,1060.567,56,1034.9,5,24,34.5,1,1.667
VIC,3793,BUSINESS,60,1094.415,60,1094.415,0,0,0,0,0
VIC,3888,BUSINESS,60,891.16,59,877.16,1,14,16,0,0
VIC,3960,BUSINESS,60,940.72,56,920.72,4,20,54.5,0,0
NSW,2287,BUSINESS,61,9976,58,7622.5,2,107.5,310,1,2246
NSW,2584,RESIDENTIAL,61,344.41,61,337.41,2,7,23,0,0
NSW,2871,BUSINESS,61,1040.5,61,1040.5,0,0,0,0,0
QLD,4011,BUSINESS,61,1676.1,61,1676.1,0,0,0,0,0
QLD,4340,BUSINESS,61,1034.4,61,1024.4,2,10,23,0,0
QLD,4427,RESIDENTIAL,61,330.7,61,325.7,1,5,6.9,0,0
QLD,4465,BUSINESS,61,852.2,60,760.4,1,9.8,9.8,1,82
QLD,4518,BUSINESS,61,826.8,61,826.8,0,0,0,0,0
TAS,7109,BUSINESS,61,1358.85,59,1319.55,3,39.3,37.8,0,0
TAS,7307,BUSINESS,61,5486.45,61,5486.45,0,0,0,0,0
VIC,3040,BUSINESS,61,1279.93,60,1267.63,2,12.3,23.1,0,0
VIC,3059,BUSINESS,61,911.07,57,851.07,5,60,127.7,0,0
VIC,3124,BUSINESS,61,1104.87,59,948.87,2,26,63.7,1,130
VIC,3485,RESIDENTIAL,61,317.98,61,317.98,0,0,0,0,0
VIC,3501,BUSINESS,61,1167.96,61,1167.96,0,0,0,0,0
VIC,3640,BUSINESS,61,1071.92,61,1071.92,0,0,0,0,0
ACT,2601,BUSINESS,62,31033.76,59,30401.76,2,32,148,1,600
NSW,2190,BUSINESS,62,4799.3,62,4799.3,0,0,0,0,0
NSW,2645,RESIDENTIAL,62,326.9,62,326.9,0,0,0,0,0
NSW,2874,RESIDENTIAL,62,259.2,62,259.2,0,0,0,0,0
QLD,4221,BUSINESS,62,1769.599,62,1769.599,0,0,0,0,0
QLD,4520,BUSINESS,62,1011.3,62,948.8,2,62.5,24.4,0,0
QLD,4895,BUSINESS,62,1460.5,62,1441.5,2,19,26,0,0
SA,5019,BUSINESS,62,851.2,62,828.2,3,23,24.3,0,0
SA,5210,BUSINESS,62,700,61,695,1,5,14,0,0
TAS,7023,RESIDENTIAL,62,323.7,61,318.7,1,5,11,0,0
TAS,7263,RESIDENTIAL,62,303.4,62,293.4,1,10,28,0,0
TAS,7330,BUSINESS,62,1177.57,62,1177.57,0,0,0,0,0
VIC,3292,RESIDENTIAL,62,305.69,61,287.39,3,18.3,37.1,0,0
VIC,3374,RESIDENTIAL,62,355.4,62,347.1,2,8.3,14.1,0,0
VIC,3393,BUSINESS,62,799.69,62,799.69,0,0,0,0,0
VIC,3523,BUSINESS,62,919.93,62,919.93,0,0,0,0,0
VIC,3622,RESIDENTIAL,62,390.8,60,382.8,2,8,14.9,0,0
NSW,2211,BUSINESS,63,1873.84,62,1868.84,1,5,10.1,0,0
NSW,2357,BUSINESS,63,581.9,63,581.9,0,0,0,0,0
